path	container	name	kind	identity	symbol_id	body_digest
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/domain/Token.kt		TokenType	class	ordinal	cf1bf16c924f547c715f4d17f46b57f5bb0c1658f1a6a11f552be8d3c3d7ebf2	8bb5a873f8b59b37977b8d371ac98e39f3f37fce494f023cd5dd9c7888e4122c
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/domain/Token.kt		TokenStatus	class	ordinal	3c78dafa1cd8557c2436312a2c813224fec25078bf700b5901faed1bda484ba1	0ad20710d7b6ac2ff2e65eceb9a14b560a374098a932d83afd68c64beb7d3ada
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/domain/Token.kt		TokenMetadata	class	ordinal	6a1fd53947d2e0ef56573927df3344e6a3d67d3a092e38517d53f8afe2e20828	0f6afbc661b1aaff9f65659c9b5763087512eb37a5e1b7f2881410f9167c7aa2
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Requests.kt		AuthenticationRequest	class	ordinal	adfd79f964ee0b48afd24b03a5087b0e69ea9d6a9bffafa71b433209cefc0e9d	b228251f9fa4e4a4a085526d681c76fc15f69760c9f2dd039126d621c3125e28
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Requests.kt		DwpAuthenticationRequest	class	ordinal	119f1884fb62a9f771e5715f4698279b0e7097c8b428f9640fe64b48449837c5	8b6bd4170b90ce4a80e5a25a5e61210dce96ce495c4c837027deda832c60e9d7
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Requests.kt		ClientInfo	class	ordinal	a95a93ce1cac3f23caae67080b710a1a0aba5064d4c04617f33c9e67c680186a	0fa7f17b796ac9d7711f6cd65dbab201dd334cbe181b378afb5400f799f3ef6c
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Responses.kt		AuthenticationResponse	class	ordinal	c1470cd5934c74a27f1893acaabe8037fd80d5521cc72d2d13bbf2f5729cf3b7	dfb6d20fb281eb4fb648867db232bd0180c3be5de2085a528be2bb1007e22f45
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Responses.kt		AuthenticatedUser	class	ordinal	3805e1807d9281bf43d2720d13acf130197b38f3baf1f4951aa6c7b2ef729e0f	c37c1c85ac00026d8318bca4194975450c92557fba02874c1d10ab36228fd05f
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Responses.kt		OrganizationInfo	class	ordinal	fff7b26d1f8a742cf5edb05ecfe2e210b956b4d3432b90ebfd6665bf96667c44	1ba5010f5ed537fc2929b3bd53f8fa7611fba0f0ecff819393f9f7de0a1f01bc
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Responses.kt		RoleInfo	class	ordinal	adc32ecf5d903c58821c6edb3f7c208edf4b6d5e441bc9e9dedbe6343779ac25	9d13d0c8a34901dd3540f3e01ae4f3147716042c089933ef7122dcf2ee8c53e8
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/model/dto/Responses.kt		TenantInfo	class	ordinal	f4f4e6e8289723e71eafed862bce13695fdcc173fbbfbdca3f1ffac207fa29f8	92adede0668b146279843c29461a9166c732992a7a58a26e6aa0ac9ff53918e8
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/AuthenticationService.kt		AuthenticationService	class	ordinal	c1055bead78a0c7d6517957cb5d02ee7ba71fc1f0f77dffacde96ed8732a5ef4	91cc15e4d16b5e54b352fb4418b1f609a45b43e9654484db5f6d08b4221521c0
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/CleanupSchedulerService.kt		CleanupSchedulerService	class	ordinal	630c67169d23b45590ceaec55d06e1979c7a1b40b2b694b65ed2ac7266d199b9	2362b232b776c55214ed9e5b1e9a79c41294f06ecec58931302278025c7b83c2
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpAuthService	class	ordinal	a3aeff2f3c1d625eeb8e7a5f7997025343031d27965e6177abe00b8006b975b9	60c10171cee7bf34961c2abe34f3c2b35958d0a78f59bbb11ae801713d423f2c
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenGenerationRequest	class	ordinal	074a774980382ceffb3f0fcbaf9315b0d334e5d64151943ec5725f2c2d23e05f	867417c8b06d2934c22ce995bf543e5ecd320167dd252ad5a71b491dc0226a41
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenGenerationResponse	class	ordinal	317a7a7014e70eff9500a58d6ef7179a36aa126fafd089c4b5dd84baef08e078	452a88c0a58126ae79c9df8797353afbe706790cde7ec8f0074d7de57e289940
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenVerifyRequest	class	ordinal	92629d171c6895f126f17ccf1d092c5d3d3472a525c2bd0f7d12d6e3c43b3fd3	942b901cc3de0750ae8d4618705f66cc68d45b94d29fa74b037b303f84a807c9
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenVerifyResponse	class	ordinal	27aae1284728d41eb5b4831ac201c3c9bf3cf72e52f39bd033455efdb48389be	7f8929fb8965ce884b9635d49e721ae953ead0a7287966faefd9b38411bbfb22
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenRefreshRequest	class	ordinal	ae2439ac974d0687342f03c8042ca2a8bd892323b607faa21b352b9601745e77	fcac848e6955bca86abf42698b7450bd2c8116c1ba69fb89cdfa511cc8ecdb3c
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenRefreshResponse	class	ordinal	b001010987f2f5b415707eebf45dd371e07b5c787667e995284389235766420d	c2ffd022b975ecc3bcdcb384473833edc060aa8b2564746e50e3167fe5ac0edc
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenRevokeRequest	class	ordinal	8efd4610c3eb8c4598ff05357fbcb7b677668a11aa26aaec0e7689505af34919	50720e62dd1fc2daaaaaa9cc9f202b1dc6473f81728aed450c0f943deecd3ef9
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenRevokeResponse	class	ordinal	146dca440ccc1c95ac37aab3c2b3df9977f71e0f079e3a64192dc7795e28f1ea	3f81e192e19c79fc76b20d1be944e29a898e148e8d3f301beea0580dc7d448fd
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenVerifyAndRefreshRequest	class	ordinal	8ba60417352facd2916706beb578db9c10e7028e68dfde16e180eedb3658f34c	f3c977de66769a67e5b0f031933478b018f149c33b06d84f26eca8e12addf1e5
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpAuthService.kt		DwpTokenValidationResult	class	ordinal	b20ba02e057a30e85567244550949058eef65c7752d13230d8de9aebfc0af982	120955c3255e0800586bb9b288f0c1ee674b7986f47cd2b7c52afb1c30536bc5
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/DwpTokenSessionService.kt		DwpTokenSessionService	class	ordinal	d47f36f27b41d88d46cb43f2abc3e91cd0bc1f5bff6a24ab337ff2bf7686e2be	e3b887180f271a6e0e532c8fedf86f5499fbb2d82fe11f4c1033cc878a81f125
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/RtrService.kt		RtrService	class	ordinal	70744a7e3f7a382761e0eedc0374793288f6b239499213c6670e565819fa8879	cf5d7c77a999c693b30bfe79efe437462bc9ab22571ff8a4ba522a743d0a22f7
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/RtrService.kt		RotationResult	class	ordinal	dba9a6b2399847d3fb861f5fcf1822289812f8be422125d1f758e32f16033fa9	d1c876ff3dd74979f76467639fa40c008f62c05b133d9b9cf590e852d942c4d3
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/SessionManagementService.kt		SessionManagementService	class	ordinal	9636a16a747d937784d84e193eb0bfaf1b73c18de0343ed292e42bb1e79dcf84	fe0ae031040200ef222a1b0d0fec434505205be5b919a526f37ec757bcee1bf7
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/SessionManagementService.kt		SessionManagementServiceImpl	class	ordinal	2a043e47230c1a157b6977e2ef3e519bc9362e91b31b6558f7311d8217538772	9fd9a9dacf792f7ec2b80c525fbf35cdb0168085c2a40e01677df53a123c8d5c
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/TokenStorageService.kt		TokenStorageService	class	ordinal	df3696aa68ba9e2511b45b23f6586c6d02ed90a3d6ec22568c0b37e9101c4f81	a36b7e5bd2edfe17b5825f909dc99a329992051c8c26130386ebc07d78e21d61
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/AuthenticationServiceImpl.kt		AuthenticationServiceImpl	class	ordinal	1f4fdc6bf7b753bc59d4da94aa3e4e2cbc254c000aefacaec8220c8cdb403fe8	0f04c7ad9877f66d00ab9270de02875a3b7ac21679eb88e39e7b1bd6c7f68f0b
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/DwpAuthServiceImpl.kt		DwpAuthServiceImpl	class	ordinal	753aa72fe4886cd7eb4d6476f8fc4079a28de9ae31055629a6c71a9a5780480c	6d97e110d1fefa3c52eda7bc2abb40ff1e79e32e5d6c21b6f0ccb12607b4f4b8
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/RtrSecurityEventLogger.kt		RtrSecurityEventLogger	class	ordinal	31d454541925e438be150b7232497076ede0afe5f49d442b9fbb9e13dc199ce2	8b8e0a5e49192764cb60fe5466d583d3139b8634048f08af6ae694f9a44b6d33
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/RtrServiceImpl.kt		logger	property	ordinal	58c59b3534044a9f73b062fe46aaede71be3c4e63e070c46dec5bb25f461160c	adfe33832cd83c4ee20697cbad43a784756db9eeec384a263af834e4481277b1
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/RtrServiceImpl.kt		RtrServiceImpl	class	ordinal	e6d270495bd99245cabc178c788adf25b5f068cf089d8f8b4831ef345ccb5b3a	aaabff56afe561802321559f131218a5e5081b9ef87cc958905c2a0f9ef241fa
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/TokenStorageServiceImpl.kt		TokenStorageServiceImpl	class	ordinal	9d0c9f1c4d8c0975c893fa2c0ed590eccbd0f24459bfed608679742e16fc76e1	9250851ccea7da23dc1eefe46dd41fdedfbed2935e8f71c131b3c070e9a6be81
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/TokenStorageServiceImpl.kt		CleanupResult	class	ordinal	fc5a721a834f0958e269ebd92b358c1bf02e2e51fa648722fb239db766132824	0ce71ae882c248b667a1fa08995fc3ade075b722c65eabc7b2cf0009b4b83f8a
src/main/kotlin/kr/co/ecoletree/boxwood/auth/core/service/impl/TokenStorageServiceImpl.kt		StorageSystemStatus	class	ordinal	f50d8321c926f3412e9070602c75dd9cb810231a55be64604ede2401ac1b7186	724420886b66c80d96271b218670dbcee8ce6c7b9ff7def65aa49d9d88c1ad50
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/DwpSessionMismatchException.kt		DwpSessionMismatchException	object	ordinal	12a17640e23a85f02213376956f32e997ece297773d8111df611b9a8322fcbe6	3182e1781447b840327ae44e5edaa9c1bed32ce1e92512ef8df9bbd895a52bd9
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		RtrException	class	ordinal	9347d67f83d888081366850786b299a401ccd67c80bfc474e2278bb88a4fa180	0c91011c87ab7edf528c20b51b958f2892aa68c3109903cfca967f57d7270068
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		TokenFamilyNotFoundException	class	ordinal	d984715a011591063a769f2ba0478709c9f72012373d7134cd3de1ed8b3f3e11	b6e9dbc43b24400597627aa311314a01da8fa70b26a437818b0514e4dd4688e7
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		TokenFamilyRevokedException	class	ordinal	6bd5da3b12814788ba0755fa7cae68528368063ce00122d9e99881ec160fecff	9db88f7d7269d464c3fadbf39ea70a44dd7727460c0dbe890d46414570679977
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		TokenFamilyExpiredException	class	ordinal	76d851c9600aa17c338a0b576d21d1c2b451712c445cc790fc6466ef84649891	8d7f2f6aac6b4ac7c38b24c1ecc9fa1e6a7b0f64ba2e7ff94b5cb5d9c9f38e86
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		TokenReuseDetectedException	class	ordinal	b8928089c943bc52fdfdcec13b27b06f4156c37a29a68546bc816132c97dcc90	194359397c01f37f45505a21095c265b8c79e6ca73c40ee26123835a76775a14
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		InvalidTokenSequenceException	class	ordinal	6dc31c9a3284a460400f018000fda8095738a7f3d01b3fa70e9414452940fc44	f14927821642752cbdfb7f3ac151e5e780849fef4a9058ca47e467d165ae33b8
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		MaxSequenceReachedException	class	ordinal	161c93e1b05eda148dd000c69da5794238101fec42f4d048f70239a83affbc24	8a336a791209a3797649596f2ed147e3984d37c16d5ebfb7fbd74ca8c3140c3f
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		TokenBlacklistedException	class	ordinal	7f63835b78f43640d861f297e2c3c8943a560e5c93c579c45c1bf0d1b8f252e9	e731233b2833987c53752e6012c4c6e398a85d98b212eaff24b4637bd49f859b
src/main/kotlin/kr/co/ecoletree/boxwood/auth/exception/RtrExceptions.kt		GracePeriodDuplicateException	class	ordinal	3414c531d5dd3e712a66f8bd9bb0b129b4d8eaf40501a1f40188220d4caf04d0	70732299b0f559af76067e72ac1aa30645bdb9809967307dc16d7b19eaf2755b
src/main/kotlin/kr/co/ecoletree/boxwood/auth/filter/RateLimitFilter.kt		logger	property	ordinal	0edda2f0ad606c441dd265fa2d3eead6164003b29cd68f590730c2934a57842d	adfe33832cd83c4ee20697cbad43a784756db9eeec384a263af834e4481277b1
src/main/kotlin/kr/co/ecoletree/boxwood/auth/filter/RateLimitFilter.kt		RateLimitFilter	class	ordinal	602855617f92c8e790d53f05f7fd598ec4c7df3c2088b317c662691793026fa2	4f36ce97da25708d585d55058df6b576bad1ad3547f0f08107566e71a399e666
src/main/kotlin/kr/co/ecoletree/boxwood/auth/jwt/filter/JwtAuthenticationFilter.kt		JwtAuthenticationFilter	class	ordinal	8b7b608b616d664065d2b2b8fec66144a1bb8bda50b331f664cd231979ffaf7c	5e75a008d9901e70aeb5525d782d12252edd1c616b764499c3861e8bb798cf41
src/main/kotlin/kr/co/ecoletree/boxwood/auth/jwt/service/JwtTokenService.kt		logger	property	ordinal	a0aa944a9c005fe8e23ab63ad87cc9ae98591d4757731ede854ee9bfbba6281c	adfe33832cd83c4ee20697cbad43a784756db9eeec384a263af834e4481277b1
src/main/kotlin/kr/co/ecoletree/boxwood/auth/jwt/service/JwtTokenService.kt		JwtTokenService	class	ordinal	3a4ea3483ecd5f1f809811e16fc8ec7df07900c199969aa88a338551090b50f9	17236e46e7912bc19394e151da86b81c7974f0205d38fed2819396a710739ac5
src/main/kotlin/kr/co/ecoletree/boxwood/auth/model/RefreshTokenFamily.kt		RefreshTokenFamily	class	ordinal	465110dd5792157d589fb954ab6da1469000b24cecd238ce58ee03202928a2df	975103edbb4765d99f5f08cecab0af6a529aa47b8e272f999f3004a069a11968
src/main/kotlin/kr/co/ecoletree/boxwood/auth/model/TokenBlacklist.kt		TokenBlacklist	class	ordinal	1a54cb1aa4599cf847e4ecd6ede7592b7d723ac7b67d801028260503a0c86b66	3e23c87ac3198d047d2fb66c4652db22b5ba6a6391302a29961360103a404924
src/main/kotlin/kr/co/ecoletree/boxwood/auth/model/UserToken.kt		UserToken	class	ordinal	58fdbf8229a931c18c5caf86b2d7179a66d66bc235c52f068742bedf1f438bc7	5953186f9cfe15579aac59741212cb24a03032d346b8e706262ce2de63bf3aaa
src/main/kotlin/kr/co/ecoletree/boxwood/auth/model/db/RefreshTokenFamilyTable.kt		RefreshTokenFamilyTable	object	ordinal	4bb6a7f11659f537ff4ad52e3d2265383e74f6d851bcf39c1adc6756a92a8f50	b13ca0fb5e770b7ea327deee38868d46ca52c6498a8c7513651b6ca18e5f04f1
src/main/kotlin/kr/co/ecoletree/boxwood/auth/model/db/TokenBlacklistTable.kt		TokenBlacklistTable	object	ordinal	0f97effdee938b7578056c3be0650fc81ec62f2b1c51a1864272fe0895ef28bf	885022f7a7d79d551fad2a463c27a1c154368d522f1d5d2ab459926ce94ef365
src/main/kotlin/kr/co/ecoletree/boxwood/auth/model/db/UserTokenTable.kt		UserTokenTable	object	ordinal	0cd7528cdc34f77b20560a1fcae93af3e7ea5fbc5fd89de2d8db3747220226d2	bda46659e0d2a756618b93d225a491d30341a1e78c5e4d1d6bc9aa0efbd416c3
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/model/PersonalAccessToken.kt		PersonalAccessToken	class	ordinal	6437e1a154709a03eeae058115a624490fca20245c87d80c040ec0cc4ff2dc1a	47513853ca729ca8831a42d37c577f3cc24d86db171df39e7f72dd4bba030595
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/model/db/PersonalAccessTokenScopeTable.kt		PersonalAccessTokenScopeTable	object	ordinal	a8da135b63967636fd0135302e6b3ba8cf791808af57e0699519300e9a8b6dc9	a720942fe7ab1f506c4334ac1b35d5e4d6000bc0afe0a7c1fb62ce2ef40e8598
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/model/db/PersonalAccessTokenTable.kt		PersonalAccessTokenTable	object	ordinal	290b6b55f38be5809db0e57f2d8341209e0ba967992de8af0bfac830a050ee42	db472ff9b65563c6e4787090a02310654cb9a999296a33472fbf3f89622132d6
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/repository/ExposedPatTokenRepository.kt		ExposedPatTokenRepository	class	ordinal	8746d6fcfb9caf94f54a0f2a25c03f09a957654ae5010b4cfcbf63b7a6400d4e	f767af9d16d6f326beeb23c3c43f1acf6acf42a2162b3386f7821888c279ab4b
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/service/BoxwoodPatUserResolver.kt		BoxwoodPatUserResolver	class	ordinal	88e9b37a5563fc3090b77fa6493baaf5537b01e79e3c3d8b8e4437ce19ff19ca	63b5863ec7288346c4d06769c6e2a180a66055de3553b1d0414790d46e7e4625
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/service/PersonalAccessTokenService.kt		PersonalAccessTokenService	class	ordinal	3827212d800ddf3ce2e6d9a598df018106cc391a3c793f6c1aee6f62a6b6af4b	e00502fb867c28953834d5b3fd3b9ae4994b0e07a693419461cf4a4aa00cdcdb
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/service/impl/PersonalAccessTokenServiceImpl.kt		PersonalAccessTokenServiceImpl	class	ordinal	a88b261c9547f9a5882d18ce2865249eefee1a16188a8521c79c909a5be96dd6	692721c3f9782adde687b90bcefe73dbe0a09d435fcc353a975219107cbb6211
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/web/controller/PersonalAccessTokenController.kt		PersonalAccessTokenController	class	ordinal	4145758395b33187521636e45a9c30263dbdd42eebff80997be514688a616233	7bb5e99e1bb0a49385ecf2da75f016cd625d6aa101e252a29c02168f0ece15ab
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/web/dto/PersonalAccessTokenDto.kt		CreatePatRequest	class	ordinal	0ca3b017040e396fe2091206fbdeec183387fb1abd15131a53700e5d6e12c2cc	a4b4601aad0c3dc77bb06e328cd2dc0d6af12327006ff9a9b64947cfb51f0872
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/web/dto/PersonalAccessTokenDto.kt		CreatePatResponse	class	ordinal	8655782693ea0ba23d7fc15ed9d0aecb61c28cf0e7e63d8ce334c9fa1af8cda9	359d190f8163dec9cbb63fe44337f835bef77059bdc2265ee91784c3786bbff1
src/main/kotlin/kr/co/ecoletree/boxwood/auth/pat/web/dto/PersonalAccessTokenDto.kt		PatListResponse	class	ordinal	b2810047d7060089bdbbe7d0d1b13008269ca5e78f55cd055c92107552b15949	c273a65df835582243600963a121efe684aed704007680f408c39c6cebbc7613
