path	container	name	kind	identity	symbol_id	body_digest
rebuild/drive/outer-loop.test.ts	MockHost	driveStep	method	exact	5a84668b9bd1cec5921370336f7b7f0d3d024357189e5ff260494f592c698a56	5633bf3d212cd48d2ef25d2343aafc290dd6f7f0e4891fca24be6aaf6b54b6d3
rebuild/drive/outer-loop.test.ts	MockHost	stopGate	method	exact	f8957a0f17271ffdb0ab235dbb8f18d5866cfdc5c824cf9c132f9194f64110ac	572e1a406a4b64ee931e504f41c884f0208eab882540aebb60a4c3b710100b57
rebuild/drive/outer-loop.test.ts	MockHost	fanout	method	exact	4c33aa6071854671a1a75f8d8892e0649b95a843002a0296c102a9a28d91d90a	8190f8a44fc94cbf5dc483a6cca61a89702a218476710d678678e6728c2883b6
rebuild/drive/outer-loop.test.ts	MockHost	readSidecar	method	exact	9284eda7cd644b97e9da36451d14a175466cdd069409cb73822ca12934f366a1	cb1c41f4f32bbedc9455f0957ab24c053424f590d6b86bf7d67aa99143ffa1ad
rebuild/drive/outer-loop.test.ts		seedState	function	exact	7fd60db19115bf0c8824a912dc58364adc4b4064b73ab195ee1366e92dd7831c	db4f50c9b4291b67fc22772b82b03d1ea8d4060f7a4b5638c3961b5d289780e5
rebuild/drive/outer-loop.test.ts		verifiedCodex	variable	exact	388306c23c1389ee85393775cd5d0f3bec73baf2b0080e94ff0fa5c12c2cfcc2	e1cfa5df6519d28bbb12e971d1c07f26e6dbcb1a8a0c7df7c7dc3d6ccbcf48be
rebuild/drive/outer-loop.test.ts		makeDeps	function	exact	68f145490218c46357e206fe5887e82296f921403751db7f16e8aa92db19ed9f	66819685aa4a9dda1e771d8d1d400e071054f74a44cbf47f12b8219a84da3d2a
rebuild/drive/outer-loop.test.ts		cfg	function	exact	7f11924ad0bfc607f7be44639730cd06109b11b74ba3d4f6327e4f23ccec1d08	8a29f7754cde2a0cbaabce283ed69fc264de22a895bccf9b08daab8dbd4903c3
rebuild/drive/outer-loop.test.ts		q	variable	exact	2b19ad03a01fe466c8ec8089a6e3541c4040a93ee26dfda87dbf8f74f2061d8e	7e6bbb00e1f55bce9fb1f96dd6070e073bf468d8099ecd2aa57966ad5f618a10
rebuild/drive/outer-loop.ts		DriveOutcome	type_alias	exact	91dfe3c9ce2daea5ad07b5b11633b3c755c8ae6bbb7f97c8811ccde6dc48e27e	6cb1765686298bf146d96a991d6be057410ac24a1e26e8eee8a299ce00af4c2f
rebuild/drive/outer-loop.ts		DriveResult	interface	exact	f8180a0a7cba820d05a0a882936bdd6a9620b517dab7b5ee2208572460335cb8	8376eefc9198de298dc7c7b3f7cd1212c895396c9949e24b875e7396bd0ee861
rebuild/drive/outer-loop.ts		AtomicFs	interface	exact	bc077ad8a0ebff41f56e1464553b9f8f4942550a9eacbde2c288adc999bdfedd	34e594e981a0842650d94f472d5515b87729ef71cbac7995b159443e5b88aa52
rebuild/drive/outer-loop.ts		realAtomicFs	variable	exact	2d7f66b9d51b5f0cfa5c6f0adbe53c252f0b8504635e7c1429c5154b91c80261	3b160ecf1b963706da751c5371ae058d9e1f7102062a0c6e7a79a980d1962f06
rebuild/drive/outer-loop.ts		writeQueueStateAtomic	function	exact	c50c3c0d2af17043174fe3b3b3bdb7299363182e520c5ae68e7a79c3f3350788	a4c7a1b930d0120313b88ad4588f0bbb0ce763136a6ea71138d2cf2596e62e01
rebuild/drive/outer-loop.ts		DriveDeps	interface	exact	1400a5ef75551d57d3814bb86edb87f4c24168540686407b42e1da3116f0ebe5	64761b40f5d8ea34608a1d0538aab905817f768910d45e1e2d6081cf832e7259
rebuild/drive/outer-loop.ts		DriveConfig	interface	exact	6f35956d004935a5343b18d839681177a1824b17a16d65bdcab008dc61426da6	b9b08a8e6a9e4616a889de4e51fc516eac30c3e3882d6dc257ddb7a3a63a1bf2
rebuild/drive/outer-loop.ts		OracleIntegrityInput	interface	exact	668c6e476e95a086d872fb58760d3abf434db3f21fe38893f9b880bf4e5f04b7	cd07624778e43c28a4990a6180085e805176cc19627596b1a1234a0674e36a6a
rebuild/drive/outer-loop.ts		OracleIntegrityResult	interface	exact	2722d67cf3c9f114b52a51a4865cdb9731beee564936be667ab11d0e52f905bf	aa2de240018374a330988c2805580aeb27f3fcd376c033f39a036f489a57ec0c
rebuild/drive/outer-loop.ts		checkOracleIntegrity	function	exact	8d450a7bf8cdf167daf8c8331e408d3fc04de2d066ee8dab221fd55d6935f8a0	9e18b518b0b19d3949e68bf341a9a772a0841d83b6d215be97f164e8caa00445
rebuild/drive/outer-loop.ts		captureOracleHashes	function	exact	163705db7cfbb2463a652c7b23cd81d58041d27d397d4bf1238dccf5edd136ac	8dac463a34246b9a73608deaf0191165e7c5dcc52a706288193b2d7c8dac5c9a
rebuild/drive/outer-loop.ts		readOracleContents	function	exact	cad28c6e269d9156c9872615f8220d7db2f140516502c02919fc96dd4de2110d	c831d7e955e902ab4d49fd8cf84b950eb6871d05b7ad05d548c9bf99216c1a4f
rebuild/drive/outer-loop.ts		reconcile	function	exact	44849d59bbd36ca8decf0ce89e0f79e9f1554d2663d6c573bfb26d5b00b0d1b9	d5619ca4aa01e356d2c43e03a559b12f7a3efa963432bd591b2ca3232b9042fc
rebuild/drive/outer-loop.ts		bumpBackstop	function	exact	d28ba62d08f6b04a4618ea4853dcf085f4563c420fde7931a41b502a25d3986b	7fc083db09261372f677d6279e60af81770a5043863f9bcba43d12aa8b755b31
rebuild/drive/outer-loop.ts		TimedResult	interface	exact	94b4a600fbbb40b5036addf7f8159d93f8341c3d751ee57840c5067fd5172ada	f0c709d9e2a804593bc6a5182e138eebe6c162c67ab138d1923561a216a19155
rebuild/drive/outer-loop.ts		withTimeout	function	exact	d092eff4aace3880c82a87b1806854e5db145215a68504b7d658ba6f1ece5aa7	a27addf8862385df573541caf2d0d2df5749db06851d1dbcab7c41a1e38f9f8c
rebuild/drive/outer-loop.ts		parkAndFinish	function	exact	5cd15447563c97e0f0131c0493ebe8398025dc4ef5c778ede7dc7bd9efad33d6	02485dd15c34ee96c51572f4fc25170107985626f859016bcdc6991f1dcc44c4
rebuild/drive/outer-loop.ts		runDrive	function	ordinal	31db2e7fe00f2bbc99bbdce993230553243c86276c333e32c19c8457a10b6873	a87f4553e794a12739a78dd19a6be96b715c7a642ff8729aafa310eaac1487d1
rebuild/gate/barrier.ts		BarrierOutcome	type_alias	exact	577bfeb6fba60b9fc858106373883e70703c8b5294278c31936617848a5b3cc7	61416b44afef643b1199dd909fccff7dc4849e8efd0a5c107a5bb03f752417c8
rebuild/gate/barrier.ts		BarrierRun	interface	exact	359f73c3fc108a2be55bc40dcf286348445ad9ab9b5ffcbb1e70fec402b4cf96	452586c41acbcf2855aa5fc0eed0b41dcb5756b40d00cee44c5a1e5c61efe029
rebuild/gate/barrier.ts		classifyBarrierRun	function	exact	9f76d01bdd7913debe70e7cfee036828fba422fbbc93c45e57c64ed35ff85b7f	ee1b5876f78ccf9ed35ee1fcfc7ec9e313395607df6a2e8fc35124167e892822
rebuild/gate/barrier.ts		BarrierDisposition	interface	exact	e53da4396236a0873719b08791276b609380564768548b49c15e6abeec2fe1cb	262536fb097670d5e8777f9a3d77e73816d983e702ed0357ffccd265e5b4718a
rebuild/gate/barrier.ts		barrierCompletionDisposition	function	exact	4d332b89655db9004cd051fefdee361ba6e44b70c6e29d8bba8644d5138e12d0	b3ee50ca0fa40cd75a5547d41d4790d18fc0bee732b9811b910d311c423bb520
rebuild/gate/close.test.ts		repoWithPassingItem	function	exact	6efd7ca553b41be67899352a744647dd328d12dc7433701df2ad11cb4b9231cd	5b409c5a9a28d4cf2f5ffb019b3132afe53a85aa99580f9a0a54dce69f3d58be
rebuild/gate/close.test.ts		oracles	variable	exact	5aba2fb90001fe1f55f6a9169c27ca9d0b43c14a41766d138b25a6a82e89523b	839c4695302a810492abdc2aa4ca4a33ffb0d2b2cbccaf35d7e6b3e4caff2498
rebuild/gate/close.test.ts		greenBarrier	variable	exact	2561a2c91b3dffdd91778290f3c59e08bf34d2d05b915ff435001cbc3923bb3f	f236ade9ea91b37f59b548492fe12e68fb8a0e9f16a9189b20223ec0b4b6dcaf
rebuild/gate/close.test.ts		reEntry	variable	exact	b53eda06bf0fea535492906e72b6171bf1126b2afef664ce498ccc7d0ada56fe	eb55ef96ceee28b159c2383fe75c55f3669e579b776aa84009fed2289e65865a
rebuild/gate/close.ts		MissingReEntryError	class	exact	768170bc6316583c5a144e63ecfe79cb3cc20c5109618c2df80cd954fa24118c	40bf4a6913318050b39ae5d2e48ca427c4b235db491bcc9e0aa22f23057d4ce4
rebuild/gate/close.ts	MissingReEntryError	constructor	method	exact	570b2869521c6c00588b554e30a04900c9e544212a1024430ba4d5bea8d697c6	e990722d9bec31da887d7fb5e3784c7aaab52240a57e7b2fe446d2b50a1c24f7
rebuild/gate/close.ts		CloseInputs	interface	exact	b77fcdca969bcb38a1260f6fd204793690ec0fe0625f81b2a317f73f9ae4346a	9e7985d83d7a95ac5e95383611f4fd2466f6f42c327eae8627c7bc1d8824563c
rebuild/gate/close.ts		CloseOutcome	interface	exact	8f904fe4dc80e09fd76065a7dd94025086371293c59f39cfaf1cf444173f37a1	f5615d2b4be460e1d6cc54ecc5e5b993f930e4dd926ef2037702acee154160bb
rebuild/gate/close.ts		closeWorkItemWithGates	function	ordinal	85e989413ebd80dc88257034f9a2e63a28a0f94c6781310518897ed4b816242b	e46ce1225deb63493103d226111866185b865cc8a21a4e9ae190960268cbb0fa
rebuild/gate/decision-conflict.test.ts		conflict	function	exact	d64496b76445de78e1957575222f1faf0ea0fee8b14d184dc4bec557b89225d8	1d8284df251863f342d99fa025143e51545c94435c6b4e8acad7fff121750faa
rebuild/gate/decision-conflict.ts		ConflictKind	type_alias	exact	fdcfc12cfbd117d337c49b76a13fb9944bcbdbaf4346a9b0d75cc4e99c0e4a91	c22d8e14665a0fb08d718e0bb6fbbaaec143066b78886d0ce1d50ccbb0c2509e
rebuild/gate/decision-conflict.ts		ConflictLevel	type_alias	exact	66119309a9b43a2f336ff0cee477f9a0f4b507197ed3d6878cb908b840062082	b05516b12ab018630f11e3b902ce3ad0e98121a13c097701bd4fa1d1635dea2c
rebuild/gate/decision-conflict.ts		GateMode	type_alias	exact	06f954faa98b5743d248a09e1f3508cb7e96c1d7cad5ad00e3383c785364a031	f301a2b627f8234f4054963ca6742598558c28cee87c15335f9177c86ff0a528
rebuild/gate/decision-conflict.ts		DecisionConflict	interface	exact	e4daa338b8fa0002922627db9c76b3b3dd7aace524f5db0cf6eae1926deb216a	555c95c76d1071acbb5de035da687b9b4fefc1d853dda6d50f4725c9b5355f83
rebuild/gate/decision-conflict.ts		ConflictDisposition	type_alias	exact	fba2d15097e15e881f3e29ed5a0697b51bd11773760c103e668568e9294cbe46	31c673e9b83d280c26963c491282cf135820905a1244b0d8cf8c3850aa307af5
rebuild/gate/decision-conflict.ts		RoutedConflict	interface	exact	fb85fb4f55e6134fc86a798623ebe140068f2ec050078fd249b9337055588a8b	6b2488dd313143532edfeadae1a5ff35199a53450f03d2d1336c75f5109f1d90
rebuild/gate/decision-conflict.ts		routeDecisionConflict	function	exact	07ccd4e9d31429bfada06762648e85f9e1874f0d3b660d894b30847308005131	e742e042056fa711c97b798d17e3f49dea0f9349456187348eba2f9d826d62bf
rebuild/gate/decision-conflict.ts		DecisionConflictGateResult	interface	exact	b6abc46254acda69069dd2a7b5bb94a97f675e4c16a4ae562df8f780e971d6b5	3e4346e0fe40f8f42a63432c6e932c74dd1b8a862fbcc0d4dd0189b78c0faf10
rebuild/gate/decision-conflict.ts		decisionConflictGate	function	exact	92d56d429fcae64e0b24a2d50627390cb443ec5b17c55ed36a30833b0e2d814d	ef983702e110f839470b76bee5e98e6f013b609995371e7477a29ed795d622ab
rebuild/gate/intent-close.test.ts		artifact	function	exact	17a996379b644f5787c7233897c66a379e68188f6e50511cae7c1e31c49ea3b4	6cc0b6a4a736ce7d530cdd589692117545cc4845b24b2cdb66525e887d793994
rebuild/gate/intent-close.test.ts		lockedItem	function	exact	ca6e23f906f6f290b55a488bf2184044dd0c13777d089f066ffb8bfe3047e693	7f05564a1b4b3d495469ba4a7bfd1839ce9ce961123820484140b82451645bf9
rebuild/gate/intent-close.test.ts		greenBarrier	variable	exact	a4eac141f933cd698f20b6d6a78aeca24dee4d96ab07f337713d4025b49d6579	f236ade9ea91b37f59b548492fe12e68fb8a0e9f16a9189b20223ec0b4b6dcaf
rebuild/gate/intent-close.test.ts		reEntry	variable	exact	87877606dd2d463b4467792fb02a59b2a58a01fc90cc5e217525f1c71b1810ff	7226acb8314490d4383411fe48da209437634d86f5f3d1dfcad29c3103921824
rebuild/gate/oracle-satisfaction.test.ts		oracle	function	exact	7e37fb95aa8e56527a75f0b84c87638503849c77b821798010c2140c0008c59a	edc487ee4c4d4d5257bba08daddb91b6b7d2b3ebe025a861ded6cd509514826c
rebuild/gate/oracle-satisfaction.ts		ACCEPTED_EVIDENCE	variable	exact	ea579451d82aee0f5e4839f5911708aacd0cdadd176b7cff39e4fd083d0a11fd	4658dd50e4745ab13f4db2d37e416c3954b725f2c70c49ddbbc236645e23f2ce
rebuild/gate/oracle-satisfaction.ts		oracleSatisfaction	function	exact	fd9028b86d9145070d973655f9a07333f276c2731b6917ff39280d37e82f2eb6	4cf6a87ae7f6374cb32358684e10f71dc1668594de15c00f0c9db1ae4b39901e
rebuild/gate/residual.ts		unverifiedCriterionIds	function	exact	6a9afdddd35866058bb79a2db6399f393c515dc3e4fe6d93cb2a2b587175437f	495e223f2e6a1ff272f0fb4ca2fdd16397f2fab5288df83aa440a7420e1471bc
rebuild/gate/residual.ts		openRiskStatements	function	exact	e82db08d306c6a7caacf219aaa78eb2b4896cd6dfff698231c22e4840b558ce2	06fa5b02c66bd5838cbb70c77ebb1c25be83d32b4b9574d92e65ad18cc3a5f79
rebuild/gate/residual.ts		ResidualSurfaces	interface	exact	7b608142ed544c0ed6370a4d7e6bc6d4dd53c38c78dda56a7c55a32e1b27035e	33314943f53cd77db9e6b30f286f3224771c4222c4e0a6b623894c2ddf46254c
rebuild/gate/residual.ts		ResidualGateResult	interface	exact	68bcb49e7c02f711d5c06f7e679631b54158448e73f4914f149c74fe24a20ab5	a945bd22233f42addee8676d090f663a2a3f1e24dbcc018473c4eaffbee2f4d8
rebuild/gate/residual.ts		passCloseResidualGate	function	exact	f6cd2ac214400c4b2eb131f9ba9e93b854cd730ebb77fcbbb8d01af3ebb9cc22	39fa1eb7953e5d119648f58ff14e9179b3f62d0f832bdca8babf193cbf29a623
rebuild/handoff/ref-store.test.ts		freshGitRepo	function	exact	6fcc14e7296fb232017e606a510eb76863b1befd930b8dc9b07efe8f4892726d	0ec79d407e560a49862450e7d3f72bfbb0a016069054e72618a57f5b0ca2f20c
rebuild/handoff/ref-store.test.ts		git	function	exact	6c25f4c3be121af5a2f5c535a807912d98ebed16ea161a8638c5501a97d8a5eb	db21a77b391254f7870768add89f77493deb677eb695e82d0898283652870957
rebuild/handoff/ref-store.ts		HANDOFFS_REF	variable	exact	52d392d6cf9a75807d44cbee0490aba6923f2f4675a822e6647b993ec854e395	36de1583f3c1713b748ea49cd83fba1f260b12ca52056fcf7a0540babe131bf1
rebuild/handoff/ref-store.ts		ZERO_SHA	variable	exact	aaecf9fa1752ca2975424d207d118de9b9f4a41783db7fe0cbd2307528a16a74	0a1e26b8bcf3e05ebbf9816410e25030533047832ddf880a4f9a0c580e9aa1f6
rebuild/handoff/ref-store.ts		MAX_CAS_ATTEMPTS	variable	exact	486a9fbe7fe08756733edc5ef17df3850d02971d4affa9128d613c255029ad32	82cd6eda7be361886e67b18ae81dbf9bf2417e6dcf438f354e9ea89e4d803b02
rebuild/handoff/ref-store.ts		UnsafeBatonNameError	class	exact	2fc9507955ced0bb956ab0b7cc4051a83ec56a1e4c1d319311cb07d31c5bbc14	974bdc6533b1b4180edab6f536eaf6fbef20b5eb79f84d8607023db889840ff7
rebuild/handoff/ref-store.ts	UnsafeBatonNameError	constructor	method	exact	8ffca3207933f09a6c90be30bde5b76731721aa753c6a26b1b238fe69d761113	52ce77bcdeaf379ad1c68c0fb602caa18aeae5f31466faa0b06ded384d624868
rebuild/handoff/ref-store.ts		BatonExistsError	class	exact	9e64799b2c7e89b2e502b4a2ba4a3182035aac78e87fe7fbc11dd9dd6ef5e1d1	31bc8c588abc479bc7b3339185d4109cd634fbb364814aae1090473d6ad830e4
rebuild/handoff/ref-store.ts	BatonExistsError	constructor	method	exact	af0bb789b82fbec727a19e1ebf2c0112e496545b96fb6a7fc4de166092ebd700	12352d8a333484659ab04b500ba94ffa4145b8bf1010cc758a9fe6cf77f498f5
rebuild/handoff/ref-store.ts		HandoffCasExhaustedError	class	exact	c407f5cf98041a2e138d90eb8ef16997eeebcb6f86e8c33939db9b2ecacbf18b	5c28b776359506a441dcd7626e7d117f4ad6d88463df471e0bb8a1ed325ae744
rebuild/handoff/ref-store.ts	HandoffCasExhaustedError	constructor	method	exact	45c02c36c9815fbe9aa44e00f71d255c9a8a64e1ac301b1f6e02f807ef4a7f62	5c701823b543786a93a2a10f31889584c0b54be82a397f3967bb9daccb746080
rebuild/handoff/ref-store.ts		GIT_ENV	variable	exact	5da375d1772a82230627568bbf5400fc01d13c928617ee34a12cbe5a31c24223	734f6c3b8499d7a84e56ec1265aae30bae4c6e96b968835a08586e8cf5882aed
rebuild/handoff/ref-store.ts		git	function	exact	c461464172aa74e409e2d23838fef59970fc905a5336f58de8fa84d756a4416a	3875ba934149a05fbeab5d87c4d888c20cf20cdbb696a88251bd7b81610e5166
rebuild/handoff/ref-store.ts		assertSafeBatonName	function	exact	51bd43b257c4514b45ed7035b1fc340769f7087fc2a7f3c8c472d0e6094f0d3d	0e7124ce0e73b2f954d18f3c30fd829dec5fd03889250120419ce92219f70947
rebuild/handoff/ref-store.ts		readTip	function	exact	41cfe09e6d96ea91eea51551c232e0d7913e68e63bbf4cf5153636b25662ec85	8325867fdb997adc320a81ceda10f7805b0791b55fe6e014d6b382a4db381a02
rebuild/handoff/ref-store.ts		TreeEntry	interface	exact	bcaa2a2ccb472e5d7e01955257b18d46ba4ab54f38dad991f1de12aa405c21f2	20e53e1f5d7447c2ca0ae26cadbd74c3c47d534ca7726b937b67b7a04d77c9cc
rebuild/handoff/ref-store.ts		listEntries	function	ordinal	86c8b5c0c4d308f11bd35cf52058cd33640ec044892bbeda3a6970549a8ae7bb	5084584ce57bdcc6d4ad09f9bf02898fc91251a3640d82b4cab027d62a81a04a
rebuild/handoff/ref-store.ts		writeTreeCommit	function	exact	cf5a3ab734d261ad26fdf28da097051e59a09a103d4531a74c88459e86a31d82	df9b317cf96fc8c44aa7b882f6796129736bb65629707ee0fe7ad579f5c39e44
rebuild/handoff/ref-store.ts		casUpdateRef	function	exact	8163375f4414b800d938a97d16201955d9b23f2baee9a933458259966732064b	f1b219ce74911f93776e553381f9e078b886aa75dcaf7a0edd79f89be45584b0
rebuild/handoff/ref-store.ts		writeHandoff	function	exact	db81fb93f2635ef2695cdcae3fdcfe16bec4ba35c33efd7943687c8871abc2f2	c6e47719ff04d4286d7dbc6b3995b6feff94b618f02007d0bc18e84cb63ff4cf
rebuild/handoff/ref-store.ts		consumeHandoff	function	exact	29f2cbd977d6ac09240e71689d1647cf5d65894309754fafd9781078c17d0c8c	2a4c1cba0393f7cfaa3c45296be47ee6cc74cd622daa9494ae7fd876f33e27ca
rebuild/handoff/ref-sync.test.ts		git	function	exact	8f99fd0bb56a1ce4bd4a8ea998161b81930ec148be8e78a8ebca92471fca138c	db21a77b391254f7870768add89f77493deb677eb695e82d0898283652870957
rebuild/handoff/ref-sync.test.ts		repoWithBareOrigin	function	exact	e8f64bc4b6ecf734855ec9ef8d6205d0b5af98aaea7370f62d4e696324d44b8c	c0e606ec0f1594ad54edaf96a5273b0ce16e86c1907ba7d904b2978fe25c7712
rebuild/handoff/ref-sync.ts		NonDittoRefspecError	class	exact	56af12d49a9710e71f0384fec3c296a127defcf24784a8bec5755031fe17cd4e	4f0e7d6271aff65f7cb8495c0699ededad35d31c261d5eda87fee1905a2d61a3
rebuild/handoff/ref-sync.ts	NonDittoRefspecError	constructor	method	exact	a3ce7717a622da21ddf40776a478483129e75a28669fd32ca4a79c5dbfffb852	c068d8cc42ad80346a95ae01186b142db89d8fa26b3332bc53a525cb009d0c7e
rebuild/handoff/ref-sync.ts		assertDittoPushRefspec	function	ordinal	0586e30e4bdefd52b52ac657664a330c26b700672126f834fd5ad88c5379dc79	98fca3b29bd21def8ca7167612c9d542ea0c276964a7baddad914d16991eecb4
rebuild/handoff/ref-sync.ts		pushHandoffs	function	exact	1d7a77b9e2fbbcae331bceaf7f401d4a29432691eb694ca9bec201e7ff3956d5	d9bd74105d9b79932b0ea5c555e61b122bc8f65cd57b6b161e1f1f70f32a53c2
rebuild/hook/stop-gate.test.ts		baseState	variable	exact	3624078c55f60979c5896b14e1d36a9e883debab978c3aac65e4713c2809659c	54b266b5f19c4c79d62a7d4c931b7c5a1defa4a60459b1dfcfcb05bf9062b085
rebuild/hook/stop-gate.test.ts		greenInput	variable	exact	129be73a97cb9b85f09a627e0027f35bc1dc8e49f2debc8118a85eca91f88131	fe258f1ae94ff978625cb12ad3696702f68987780a31827d9114d359d6f6636a
rebuild/hook/stop-gate.ts		StopGateInput	interface	exact	221cdec7a25c9200f16fd405be8fa5b2eafd13386b90afa0624c44191f2ebe97	8097e6e29ce5600f2120043b43f9b8cf29f8134481b2a3eb6c8caef522205d2c
rebuild/hook/stop-gate.ts		StopGateDecision	interface	exact	80f66a1ea4b587bbd5b46404de2bf18e0ccfdb47d9d03e32a18024672443dbd8	36fd1d65952865f6f7edaf2f129ed6c212841670ed7bb4ac75f69b78c8c4ba03
rebuild/hook/stop-gate.ts		evaluateStopGate	function	exact	5b71f42166594e4bb73b1e3d19233aa372bb5999ae099d643c57a275d6a37dca	693edfc2c600a1261ef2dc9eb5342f6224cc2e60c60714c42b8b94186f32dbf2
rebuild/hook/stop-hook.integration.test.ts		HOOK	variable	exact	65467a55c272d496ca72708d79e4438b1904e67c570b328663b6c7f5cac62bdd	472257d54550618b674a032ccdccfd87b24c1dbcbf6ca0da3de3dc91a02a436c
rebuild/hook/stop-hook.integration.test.ts		workspaces	variable	exact	0f34817b8665be5461986e9dda2d06d789945cfff0b1cb463b5feb70a326b683	e0b7dec28e2dedb7d66a4ba87c5b666066f8166d90a7779c0e0646a5223e23bd
rebuild/hook/stop-hook.integration.test.ts		makeWorkspace	function	exact	1ea362be988a3de58273763e04236094a4c1febdac35ccb6d7d4c9987ea80fa9	b7e5f4168665021878fd59764cb4a3d5175b4cdc2d0136319f3968d817abde31
rebuild/hook/stop-hook.integration.test.ts		writeFixtureTest	function	exact	f8483f4150071ac29043b831d350ede649ef84ab4ccfd7c29a06c70adcc72879	63322692fb644538ea7145d8cdbb43d889b64751243bfd53c8d69e57a77869e4
rebuild/hook/stop-hook.integration.test.ts		runHook	function	exact	bffbdaf28967a2b9dec476a74916ab45c80a8248e87811c17feb96a8e93f17b4	6caf096ef03bd5fff3916712e19173b8ecef736e7e1277e3301a53e39145e642
rebuild/hook/stop-hook.ts		HookStdin	interface	exact	73d48f9becf6a6e062a2c8a2311a16dec195702c69e3e18c0871b2a45f835be6	2ca806cc9655ad504ef575e6710a99ffd5ed8ad453012343c6cc98541c608ab6
rebuild/hook/stop-hook.ts		COMPLETE_TOKEN	variable	exact	0a3a98d6f5cf58709996a2d94fc799f914672ab257865677c8465d98e57b7830	b4d0364a2b5cd0e1717298b70a1859096d19e33a2a82d935be88a6af21955094
rebuild/hook/stop-hook.ts		transcriptHasCompleteToken	function	exact	2c5e110d3ded9c14a112c41d262575dcddd1414e5ef7b1602d72fa1f16f9e896	05601928cccdaaa3578611ed47a0817d8eeee8901314b561995c5b41830ca1b4
rebuild/hook/stop-hook.ts		runTestRunner	function	exact	e2cd97b676bca94d3d9874752367dec42495d8aa6888518d30119efefc4cf4c1	ed33ac488b1b772d06038930af98466e2837b061bcc2e291c7c7d2350cbf666f
rebuild/hook/stop-hook.ts		runStopHook	function	ordinal	d1db0078ca16b4b1dd2418dd9f9171eed5ea3b4520f01a9d5fd6b2123440778e	52163d555563bf2281469bde7f341d2f9943994409aa4e2ff88ed158788910ce
rebuild/knowledge/adr-authoring.test.ts		makeRepoRoot	function	exact	0f096bf621cd44e21e808736b0a30873eb6ec4140a1991c6ee2dd1579af3d0de	43fe8ff5608e134b16235c0b97832adcdd211ae30402503233edda7ad039c25e
rebuild/knowledge/adr-authoring.ts		pad2	function	exact	e53e90a2c694527088ef565b6fd26d8034c3cf561feb6295c76df473d8dfe491	39e027a7f35fd541224beac1183c42ffafdf141730ebf76e51d937fc79675809
rebuild/knowledge/adr-authoring.ts		ymdCompact	function	exact	380c12480fbe0c27a780c319fb8c68afd3384423a548c09cfa9b737ff41640db	645148de99b2cf7c5c1bef08dd475f206e3d9ba1f66df286c03b01365f643fb9
rebuild/knowledge/adr-authoring.ts		ymdDashed	function	exact	a7d80242dba997589ed143fad11df606b3914342cfca53d0347c42d7e8046368	30deb2fd0a0cbdbcf423429b6068d99be9d1835624d813ef9c781226d2e9b42b
